Date,AMZN.O,NVDA.O,GOOGL.O,GOOG.O,AVGO.O,MU.O,AMAT.O,APP.O,RTX.N,AMD.O,CAT.N,FCX.N,TSLA.O,BA.N,LMT.N,REMX.O
2024-02-14,170.98,73.9,145.94,147.14,126.222,81.83,186.19,46.87,91.39,178.7,316.71,37.2,188.71,203.38,418.19,
2024-02-15,169.8,72.658,142.77,143.94,126.507,81.63,187.66,58.5,91.79,176.76,323.07,38.25,200.45,205.33,423.12,
2024-02-16,169.51,72.613,140.52,141.76,124.548,79.5,199.57,59.87,91.01,173.87,321.91,38.83,199.95,203.89,424.07,
2024-02-20,167.08,69.452,141.12,142.2,122.655,80.71,189.14,57.33,90.98,165.69,313.74,38.14,193.76,203.37,424.27,
2024-02-21,168.59,67.472,142.55,143.84,122.745,81.49,190.33,55.42,90.21,164.29,317.14,38.86,194.77,201.57,427.55,
2024-02-22,174.58,78.538,144.09,145.32,130.49,85.91,199.73,57.8,89.53,181.86,322.09,38.67,197.41,201.5,428.89,
2024-02-23,174.99,78.817,143.96,145.29,129.637,86.0,197.16,57.39,90.01,176.52,323.88,38.96,191.97,200.83,431.12,
2024-02-26,174.73,79.092,137.57,138.75,130.913,89.46,203.55,58.99,90.02,176.01,325.38,38.03,199.4,200.54,429.18,
2024-02-27,173.54,78.701,138.88,140.1,129.623,91.85,202.86,60.63,90.42,178.0,327.63,38.16,199.73,201.4,430.43,
2024-02-28,173.16,77.663,136.38,137.43,128.942,89.71,197.54,58.01,89.92,176.54,329.56,37.41,202.04,207.0,432.48,
2024-02-29,176.76,79.112,138.46,139.78,130.049,90.61,201.62,59.72,89.67,192.53,333.96,37.81,201.88,203.72,428.24,
2024-03-01,178.22,82.279,137.14,138.08,139.917,95.15,210.25,62.26,89.8,202.64,336.7,37.93,202.64,200.0,426.46,
2024-03-04,177.58,85.237,133.35,134.2,140.226,95.77,209.49,61.87,89.91,205.36,338.65,38.32,188.14,200.54,431.94,
2024-03-05,174.12,85.964,132.67,133.78,134.275,94.47,207.39,60.96,90.06,205.13,333.53,37.12,180.74,201.14,431.98,
2024-03-06,173.51,88.7,131.4,132.56,135.0,95.56,212.17,62.62,90.26,210.63,335.63,38.14,176.54,201.0,433.48,
2024-03-07,176.82,92.669,134.38,135.24,140.701,98.98,212.61,63.19,90.55,211.38,340.22,39.81,178.65,203.03,429.99,
2024-03-08,175.35,87.528,135.41,136.29,130.872,97.62,205.56,63.42,90.88,207.39,339.19,39.85,175.34,198.49,432.9,
2024-03-11,171.96,85.774,137.67,138.94,129.312,94.51,201.37,60.03,91.4,198.39,334.97,40.42,177.77,192.49,434.75,
2024-03-12,175.39,91.913,138.5,139.62,129.188,97.42,204.94,61.11,89.95,202.76,337.24,40.36,177.54,184.24,434.91,
2024-03-13,176.555,90.888,139.79,140.77,125.787,94.16,200.56,63.09,90.56,194.79,341.52,43.41,169.48,182.35,434.6,
2024-03-14,178.75,87.944,143.1,144.34,126.227,91.43,200.75,63.19,91.76,187.06,341.92,43.32,162.5,181.15,435.77,
2024-03-15,174.42,87.8365,141.18,142.17,123.55,93.25,198.65,63.13,92.93,191.06,346.97,44.61,163.57,182.53,435.82,
2024-03-18,174.48,88.455,147.68,148.48,123.724,93.78,200.73,68.15,93.46,190.65,351.9,44.48,173.8,179.84,433.2,
2024-03-19,175.9,89.398,147.03,147.92,123.801,94.0,201.34,67.64,94.86,181.42,353.9,44.33,171.32,181.14,437.19,
2024-03-20,178.15,90.372,148.74,149.68,127.6,96.25,205.06,70.52,94.85,179.73,356.45,46.01,175.66,187.78,440.41,
2024-03-21,178.15,91.435,147.6,148.74,134.8,109.85,210.8,71.91,94.26,178.68,364.56,46.24,172.82,187.7,443.16,
2024-03-22,178.87,94.289,150.77,151.77,135.347,110.21,210.25,71.23,95.54,179.65,358.11,45.1,170.83,188.85,445.88,
2024-03-25,179.71,95.002,150.07,151.15,135.158,117.13,208.46,72.6,95.63,178.63,355.95,45.35,172.63,191.41,446.31,
2024-03-26,178.3,92.561,150.67,151.7,133.149,118.8,206.67,71.09,96.06,177.87,356.39,44.73,177.67,187.5,445.99,
2024-03-27,179.83,90.25,150.87,151.94,131.873,119.25,208.0,68.86,97.45,179.59,364.65,45.88,179.83,191.95,456.78,
2024-03-28,180.38,90.356,150.93,152.26,132.541,117.89,206.23,69.22,97.53,180.49,366.43,47.02,175.79,192.99,454.87,
2024-04-01,180.97,90.363,155.49,156.5,135.026,124.3,208.69,69.14,97.76,183.34,363.74,47.33,175.22,189.5,452.79,
2024-04-02,180.69,89.452,154.56,155.87,133.876,122.75,206.11,69.72,98.55,178.7,364.83,48.38,166.63,188.04,453.24,
2024-04-03,182.41,88.964,154.92,156.37,136.321,128.01,207.38,72.86,97.55,180.77,375.79,49.61,168.38,184.92,447.9,
2024-04-04,180.0,85.905,150.53,151.94,131.75,124.09,203.39,72.78,99.31,165.83,369.79,49.18,171.11,183.29,454.04,
2024-04-05,185.07,88.008,152.5,153.94,133.943,123.58,207.85,74.795,101.69,170.42,379.3,49.47,164.9,183.14,455.38,
2024-04-08,185.19,87.133,154.85,156.14,133.61,122.95,209.04,78.05,101.88,169.9,373.47,50.0,172.98,181.56,452.38,
2024-04-09,185.67,85.354,156.6,158.14,133.408,122.63,210.41,76.52,101.6,170.78,371.9,51.3,176.88,178.12,447.57,
2024-04-10,185.95,87.039,156.14,157.66,132.237,122.2,209.25,76.34,101.36,167.14,372.07,50.92,171.76,174.63,451.71,
2024-04-11,189.05,90.616,159.41,160.79,138.246,127.51,212.98,78.24,100.78,170.5,371.98,50.74,174.6,173.36,452.32,
2024-04-12,186.13,88.186,157.73,159.19,134.407,122.52,207.86,75.57,100.1,163.28,365.63,49.47,171.05,169.55,450.4,
2024-04-15,183.62,86.001,154.86,156.33,131.069,121.37,205.68,71.43,100.02,160.32,363.91,50.02,161.48,167.82,453.08,
2024-04-16,183.32,87.415,154.4,156.0,132.906,121.77,209.48,72.32,100.84,163.46,359.88,49.41,157.11,170.55,454.31,
2024-04-17,181.28,84.035,155.47,156.88,128.263,116.33,199.89,70.9,100.75,154.02,358.32,49.82,155.45,170.21,456.05,
2024-04-18,179.22,84.671,156.01,157.46,125.899,111.93,194.32,68.86,100.71,155.08,357.93,50.16,149.93,170.23,456.09,
2024-04-19,174.63,76.2,154.09,155.72,120.471,106.77,189.77,66.8,101.56,146.64,354.66,49.61,147.05,169.82,463.87,
2024-04-22,177.23,79.518,156.28,157.95,122.446,109.12,189.46,67.85,101.56,148.64,357.61,48.95,142.05,170.48,461.33,
2024-04-23,179.54,82.423,158.26,159.92,124.919,112.46,193.24,71.185,101.38,152.27,363.25,47.99,144.68,169.18,460.08,
2024-04-24,176.59,79.677,159.13,161.1,125.682,111.78,196.06,69.7,101.02,151.74,363.52,48.24,162.13,164.33,459.14,
2024-04-25,173.67,82.632,156.0,157.95,129.442,111.58,197.5,69.21,101.71,153.76,338.0,49.4,170.18,166.81,464.78,
2024-04-26,179.62,87.735,171.95,173.69,134.407,114.84,203.38,73.82,101.41,157.4,343.38,50.5,168.29,167.22,461.29,
2024-04-29,180.96,87.757,166.15,167.9,133.862,114.36,205.26,72.99,102.44,160.2,349.8,52.41,194.05,173.49,467.55,
2024-04-30,175.0,86.402,162.78,164.64,130.027,112.96,198.65,70.57,101.52,158.38,334.57,49.94,183.28,167.84,464.93,
2024-05-01,179.0,83.041,163.86,165.57,124.286,109.7,193.99,69.74,101.22,144.27,331.07,49.91,179.99,171.46,461.73,
2024-05-02,184.72,85.817,166.62,168.46,123.857,112.33,197.91,72.47,101.89,146.16,335.44,48.78,180.01,178.85,463.2,
2024-05-03,186.21,88.789,167.24,168.99,127.811,114.7,204.09,75.07,101.4,150.6,336.75,50.45,181.19,179.79,461.91,
2024-05-06,188.7,92.14,168.1,169.83,131.031,120.13,208.86,76.85,101.91,155.78,342.1,50.99,184.76,178.35,462.78,
2024-05-07,188.76,90.554,171.25,172.98,130.311,119.21,207.32,77.09,103.23,154.43,345.0,51.39,177.81,176.71,466.68,
2024-05-08,188.0,90.412,169.38,171.16,132.537,119.32,207.36,74.0,103.94,153.62,344.5,49.96,174.72,180.35,466.16,
2024-05-09,189.5,88.747,169.96,171.58,130.567,117.81,206.33,84.69,105.74,152.39,351.78,51.08,171.97,181.25,468.39,
2024-05-10,187.48,89.878,168.65,170.29,133.28,121.24,209.73,86.43,106.32,151.92,354.79,51.59,168.47,178.51,468.88,
2024-05-13,186.57,90.399,169.14,170.9,133.751,123.0,206.63,86.37,105.8,150.56,356.68,52.04,171.89,178.44,470.56,
2024-05-14,187.07,91.356,170.34,171.93,138.003,124.81,209.82,83.44,105.7,153.16,358.18,53.48,177.55,180.76,467.18,
2024-05-15,185.99,94.63,172.51,173.88,143.617,127.81,217.49,84.06,105.35,159.67,360.04,53.61,173.99,176.99,464.08,
2024-05-16,183.63,94.359,174.18,175.43,141.213,127.89,214.03,83.23,104.24,162.62,350.72,52.04,174.84,182.96,464.83,
2024-05-17,184.7,92.479,176.06,177.29,139.529,125.29,212.08,82.49,104.18,164.47,356.27,54.23,177.46,184.95,466.2,
2024-05-20,183.54,94.78,176.92,178.46,141.403,129.0,219.95,84.57,105.02,166.33,362.75,54.86,174.95,186.61,467.08,
2024-05-21,183.15,95.386,177.85,179.54,139.92,127.5,219.8,84.0,105.43,164.66,359.07,54.32,186.6,184.78,468.31,
2024-05-22,183.13,94.95,176.38,178.0,139.224,126.28,218.15,80.0,106.31,165.52,355.94,51.23,180.11,186.28,469.71,
2024-05-23,181.05,103.799,173.55,175.06,139.329,126.27,217.95,79.26,105.41,160.43,350.7,51.2,173.74,172.21,467.08,
2024-05-24,180.75,106.469,174.99,176.33,140.784,129.49,220.89,82.15,106.27,166.36,348.9,51.53,179.24,174.52,467.35,
2024-05-28,182.15,113.901,176.4,178.02,141.245,132.67,221.32,83.23,105.52,171.61,346.47,53.63,176.75,175.08,458.48,
2024-05-29,182.02,114.825,175.9,177.4,139.067,131.58,219.05,83.89,104.57,165.14,338.11,52.77,176.19,171.65,452.72,
2024-05-30,179.32,110.5,172.11,173.56,136.408,126.29,216.54,82.5,105.72,166.75,339.25,52.31,178.79,172.75,460.94,
2024-05-31,176.44,109.633,172.5,173.96,132.855,125.0,215.08,81.48,107.81,166.9,338.52,52.73,178.08,177.61,470.34,
2024-06-03,178.34,115.0,173.17,174.42,132.19,128.17,214.21,82.7,107.37,163.55,331.36,52.04,176.29,184.57,467.6,
2024-06-04,179.34,116.437,173.79,175.13,133.082,126.64,212.22,81.64,107.9,159.99,327.57,49.7,174.77,188.62,468.89,
2024-06-05,181.28,122.44,175.41,177.07,141.309,133.71,223.37,83.67,108.44,166.17,329.45,50.49,175.0,189.85,465.23,
2024-06-06,185.0,120.998,176.73,178.35,140.127,130.07,221.75,83.23,108.18,166.78,328.29,51.25,177.94,191.42,468.62,
2024-06-07,184.3,120.888,174.46,175.95,140.664,130.94,221.73,81.91,108.11,167.87,328.94,49.27,177.48,190.24,470.13,
2024-06-10,187.06,121.79,175.01,176.63,144.047,134.82,228.16,80.38,107.09,160.34,329.61,50.0,173.79,190.12,467.46,
2024-06-11,187.23,120.91,176.62,178.19,146.103,135.07,229.97,77.35,106.92,158.96,327.31,49.34,170.66,185.5,462.8,
2024-06-12,186.89,125.2,177.79,179.56,149.551,140.75,237.65,76.54,106.77,160.24,328.73,49.2,177.29,182.67,459.11,
2024-06-13,183.83,129.61,175.16,176.74,167.899,143.14,237.55,75.65,105.03,159.9,326.36,47.99,182.47,180.7,458.56,
2024-06-14,183.66,131.88,176.79,178.37,173.504,141.36,237.03,77.52,104.23,159.63,321.47,48.11,178.01,177.27,458.34,
2024-06-17,184.06,130.98,177.24,178.78,182.887,147.83,242.86,78.46,104.47,158.4,322.4,47.26,187.44,178.39,459.01,
2024-06-18,182.81,135.58,175.09,176.45,180.252,153.45,247.83,80.84,104.77,154.63,325.14,47.69,184.86,174.99,460.0,
2024-06-20,186.1,130.78,176.3,177.71,173.456,144.19,239.99,77.18,105.07,161.78,329.13,49.36,181.57,176.3,466.34,
2024-06-21,189.08,126.57,179.63,180.26,165.863,139.54,235.41,78.58,105.61,161.23,327.84,49.56,183.01,176.56,467.6,
2024-06-24,185.57,118.11,179.22,180.79,159.221,139.01,229.84,78.05,101.96,160.25,330.0,50.38,182.58,179.1,471.51,
2024-06-25,186.34,126.09,184.03,185.58,158.079,141.12,234.27,81.21,101.57,160.25,327.4,49.88,187.35,175.1,468.07,
2024-06-26,193.61,126.4,183.88,185.37,159.2,142.36,232.17,80.48,101.26,157.54,326.73,49.47,196.37,178.5,466.99,
2024-06-27,197.85,123.99,185.41,186.86,158.666,132.23,232.53,83.12,100.62,159.47,327.46,48.32,197.42,182.51,467.13,
2024-06-28,193.25,123.54,182.15,183.42,160.553,131.53,235.99,83.22,100.39,162.21,333.1,48.6,197.88,182.01,467.1,
2024-07-01,197.2,124.3,182.99,184.49,164.08,131.52,237.41,84.82,99.55,157.69,329.08,48.41,209.86,186.7,466.44,
2024-07-02,200.0,122.67,185.24,186.61,165.748,132.59,240.86,83.68,100.41,164.31,327.76,48.71,231.26,185.42,465.7,
2024-07-03,197.59,128.28,185.82,187.39,172.922,136.82,243.31,86.96,100.74,163.9,330.61,50.65,246.39,184.31,466.03,
2024-07-05,200.0,125.83,190.6,191.96,170.331,131.6,242.59,86.8,100.37,171.9,328.35,51.52,251.52,184.83,462.16,
2024-07-08,199.29,128.2,189.03,190.48,174.586,130.69,246.29,85.18,100.1,178.69,329.06,51.13,252.94,185.84,461.76,
2024-07-09,199.34,131.38,188.98,190.44,173.331,131.14,251.47,84.71,101.11,177.1,326.06,50.8,262.33,183.24,460.3,
2024-07-10,199.79,134.91,191.18,192.66,174.469,136.39,254.97,84.36,100.68,183.96,328.48,51.59,263.26,183.73,461.01,
2024-07-11,195.05,127.4,185.57,187.3,170.595,130.23,241.26,82.01,101.72,181.94,331.13,51.51,241.03,183.91,460.38,
2024-07-12,194.49,129.24,185.07,186.78,170.067,133.55,243.4,84.86,101.28,181.61,335.59,51.28,248.23,182.31,463.73,
2024-07-15,192.72,128.44,186.53,188.19,171.42,130.87,245.55,87.93,101.62,179.83,345.77,50.42,252.64,179.11,463.88,
2024-07-16,193.02,126.36,183.92,185.5,169.375,127.49,245.84,86.53,103.68,177.55,360.58,50.07,256.56,186.05,468.58,
2024-07-17,187.93,117.99,181.02,182.62,155.98,119.5,220.07,80.19,104.99,159.43,357.8,48.5,248.5,184.84,476.07,
2024-07-18,183.75,121.09,177.69,179.22,160.52,117.45,217.65,80.93,103.84,155.77,356.03,45.92,249.23,180.23,476.0,
2024-07-19,183.13,117.93,177.66,179.39,157.35,114.26,210.26,81.8,102.81,151.58,347.63,45.9,239.2,179.67,474.92,
2024-07-22,182.55,123.54,181.67,183.35,161.06,115.28,223.47,83.24,103.77,155.87,347.87,46.01,251.51,178.9,474.59,
2024-07-23,186.41,122.59,181.79,183.6,163.77,114.25,219.65,83.81,104.97,154.0,344.17,45.27,246.38,186.48,501.29,
2024-07-24,180.83,114.25,172.63,174.37,151.34,110.28,206.53,78.68,104.83,144.63,336.04,44.18,215.99,180.07,515.2,
2024-07-25,179.85,112.28,167.28,169.16,149.26,107.45,202.32,76.17,113.47,138.32,344.3,44.53,220.25,184.35,521.4,
2024-07-26,182.5,113.06,167.0,168.68,151.63,109.41,206.47,77.53,113.95,139.99,350.48,45.0,219.8,186.89,524.8,
2024-07-29,183.2,111.59,169.53,171.13,150.22,107.85,205.57,76.85,114.44,139.75,344.53,44.38,232.1,185.43,527.64,
2024-07-30,181.71,103.73,170.29,171.86,143.52,102.56,196.74,74.83,116.88,138.44,341.72,43.85,222.62,186.86,537.66,
2024-07-31,186.98,117.02,171.54,173.15,160.68,109.82,212.2,77.1,117.49,144.48,346.2,45.41,232.07,190.6,541.92,
2024-08-01,184.07,109.21,170.76,172.45,147.02,101.51,196.3,75.09,116.74,132.54,331.52,43.63,216.86,178.31,548.86,
2024-08-02,167.9,107.27,166.66,168.4,143.82,92.7,181.81,68.72,116.44,132.5,320.87,41.97,207.67,169.95,548.77,
2024-08-05,161.02,100.45,159.25,160.64,142.08,90.42,181.89,67.14,115.17,134.82,316.8,40.87,198.88,167.03,545.38,
2024-08-06,161.93,104.25,158.29,160.54,143.92,89.0,183.31,69.0,114.4,130.18,326.44,41.04,200.64,165.04,541.56,
2024-08-07,162.77,98.91,158.94,160.75,136.27,86.8,178.51,67.19,114.15,128.67,325.8,39.52,191.76,163.24,548.51,
2024-08-08,165.8,104.97,162.03,163.84,145.74,92.07,190.55,76.73,115.1,136.32,336.16,41.04,198.84,168.87,551.62,
2024-08-09,166.94,104.75,163.67,165.39,148.26,93.08,191.18,77.38,116.15,134.27,338.26,41.05,200.0,167.91,551.58,
2024-08-12,166.8,109.02,162.29,163.95,148.62,94.64,193.09,74.76,116.6,136.77,336.03,41.56,197.49,164.13,556.91,
2024-08-13,170.23,116.14,164.16,165.93,156.16,97.44,200.8,79.79,116.86,141.13,338.8,41.89,207.83,168.76,559.42,
2024-08-14,170.1,118.08,160.37,162.03,157.69,100.41,201.63,84.64,117.65,140.75,337.59,41.91,201.38,168.5,563.22,
2024-08-15,177.59,122.86,161.3,163.17,166.13,106.95,211.83,85.58,118.36,147.36,345.64,43.58,214.14,176.41,560.29,
2024-08-16,177.06,124.58,162.96,164.74,165.72,107.99,207.9,86.35,117.95,148.56,343.48,43.44,216.12,179.99,560.13,
2024-08-19,178.22,130.0,166.67,168.4,167.71,108.63,210.94,85.815,118.35,155.28,344.65,44.25,222.72,179.64,558.39,
2024-08-20,178.88,127.25,167.18,168.96,165.95,107.99,206.16,86.58,117.95,156.4,343.3,43.53,221.1,172.1,557.01,
2024-08-21,180.11,128.5,165.85,167.63,165.78,108.33,209.12,90.89,117.26,157.81,342.97,43.89,223.27,173.43,553.76,
2024-08-22,176.13,123.74,163.8,165.49,162.34,104.26,200.2,89.0,118.02,151.7,342.36,43.3,210.66,172.76,557.03,
2024-08-23,177.04,129.37,165.62,167.43,166.36,102.85,202.67,90.2,118.52,154.98,348.41,44.66,220.32,174.96,555.01,
2024-08-26,175.5,126.46,166.16,167.93,159.62,98.91,196.23,89.89,118.7,149.99,351.16,45.19,213.21,173.48,558.1,
2024-08-27,173.12,128.3,164.68,166.38,161.39,97.86,195.77,90.3,119.49,150.5,351.12,45.23,209.21,173.05,560.41,
2024-08-28,170.8,125.61,162.85,164.5,158.18,94.86,192.89,88.0,120.84,146.36,348.2,43.87,205.75,170.71,563.98,
2024-08-29,172.12,117.59,161.78,163.4,156.93,95.57,192.98,91.61,122.29,145.49,351.64,43.83,206.28,172.26,566.85,
2024-08-30,178.5,119.37,163.38,165.11,162.82,96.24,197.26,92.87,123.34,148.56,356.1,44.28,214.11,173.74,568.1,
2024-09-03,176.25,108.0,157.36,158.61,152.79,88.58,183.37,88.13,120.99,136.94,340.24,41.36,210.6,161.02,567.22,
2024-09-04,173.33,106.21,156.45,157.81,154.12,89.29,182.38,87.88,121.11,140.87,336.75,41.61,219.41,163.22,574.78,
2024-09-05,177.89,107.21,157.24,158.6,152.82,89.39,180.24,88.19,119.64,139.44,333.56,41.4,230.17,162.15,568.59,
2024-09-06,171.39,102.83,150.92,152.13,136.995,86.38,174.75,84.57,118.44,134.35,329.36,40.0,210.73,157.62,566.63,
2024-09-09,175.4,106.47,148.71,149.54,140.82,86.27,177.55,86.31,121.16,138.15,334.04,40.4,216.27,162.91,576.57,
2024-09-10,179.55,108.1,148.66,150.01,148.21,86.85,178.05,86.23,120.3,142.84,334.16,40.41,226.17,160.07,572.19,
2024-09-11,184.52,116.91,151.16,152.15,158.27,90.65,185.94,97.57,119.26,149.86,335.0,41.3,228.13,161.33,566.96,
2024-09-12,187.0,119.14,154.69,155.54,164.56,87.21,183.21,105.61,120.1,150.77,339.58,41.81,229.81,162.77,568.27,
2024-09-13,186.49,119.1,157.46,158.37,167.69,91.22,188.47,112.58,119.12,152.31,345.31,42.66,230.29,156.77,569.91,
2024-09-16,184.89,116.78,158.06,158.99,164.02,87.18,187.58,116.25,119.2,152.08,347.96,42.89,226.78,155.55,572.92,
2024-09-17,186.88,115.59,159.32,160.28,162.47,88.73,188.59,123.64,118.73,150.82,353.69,43.13,227.87,156.39,567.01,
2024-09-18,186.43,113.37,159.81,160.81,161.67,87.35,186.14,123.16,118.04,148.29,355.12,43.92,227.2,155.11,565.49,
2024-09-19,189.87,117.87,162.14,163.24,167.42,89.25,196.71,124.0,118.82,156.74,373.31,45.14,243.92,154.59,565.18,
2024-09-20,191.6,116.0,163.59,164.64,171.1,90.9,192.16,126.09,118.15,155.95,368.82,44.53,238.25,153.29,571.92,
2024-09-23,193.88,116.26,161.85,163.07,172.94,93.57,194.04,126.12,120.27,156.75,371.17,45.14,250.0,156.3,580.51,
2024-09-24,193.96,120.87,162.29,163.64,174.84,94.0,196.78,129.08,120.04,158.32,385.93,48.72,254.27,155.81,578.63,
2024-09-25,192.53,123.51,161.49,162.99,175.52,95.77,197.31,130.71,120.9,162.02,378.25,48.31,257.02,152.22,577.94,
2024-09-26,191.16,124.04,162.73,163.83,178.09,109.88,209.61,128.13,120.32,167.49,390.96,51.91,254.22,154.58,577.4,
2024-09-27,187.97,121.4,163.95,165.29,172.69,107.5,204.92,127.75,120.39,164.35,391.08,51.34,260.46,156.32,582.36,
2024-09-30,186.33,121.44,165.85,167.19,172.5,103.71,202.05,130.55,121.16,164.08,391.12,49.92,261.63,152.04,584.56,
2024-10-01,185.13,117.0,166.99,168.42,167.47,100.31,197.2,130.65,124.39,159.75,392.39,50.38,258.02,154.22,605.86,
2024-10-02,184.76,118.85,165.86,167.31,170.66,99.85,201.15,131.36,124.04,159.78,394.05,50.82,249.02,152.89,603.2,
2024-10-03,181.96,122.85,165.86,167.21,171.89,101.82,199.59,135.25,123.67,162.85,391.09,49.77,240.66,150.52,605.82,
2024-10-04,186.51,124.92,167.06,168.56,176.64,102.25,201.97,139.66,124.91,170.9,397.09,50.55,250.08,155.0,605.13,
2024-10-07,180.8,127.72,162.98,164.39,175.08,102.91,200.13,139.95,125.05,170.97,398.25,50.79,240.83,155.91,605.54,
2024-10-08,182.72,132.89,164.38,165.7,180.73,102.54,200.88,143.51,123.5,172.8,387.96,48.59,244.5,154.65,608.05,
2024-10-09,185.17,132.65,161.86,163.06,185.95,101.7,205.06,143.4,123.95,171.02,396.19,48.87,241.05,149.37,605.11,
2024-10-10,186.65,134.81,162.08,163.18,185.69,105.69,203.96,144.84,122.94,164.18,396.64,49.54,238.77,146.62,597.49,
2024-10-11,188.82,134.8,163.24,164.52,181.48,106.92,205.06,147.0,123.93,167.89,402.02,50.03,217.8,151.02,604.17,
2024-10-14,187.54,138.07,164.96,166.35,182.31,108.34,213.89,145.3,124.64,165.27,393.95,48.86,219.16,148.99,610.87,
2024-10-15,187.69,131.6,165.46,166.9,175.98,104.32,191.02,143.81,125.03,156.64,387.99,47.28,219.57,152.35,605.0,
2024-10-16,186.89,135.72,165.16,166.74,176.82,109.24,184.59,144.85,126.22,156.13,393.62,47.97,221.33,154.9,612.83,
2024-10-17,187.53,136.93,162.93,164.51,181.53,112.05,183.24,143.0,125.75,156.25,394.49,47.95,220.89,155.31,609.62,
2024-10-18,188.99,138.0,163.42,165.05,179.89,111.15,186.36,145.22,125.92,155.97,393.86,48.18,220.7,155.0,611.81,
2024-10-21,189.07,143.71,164.07,165.8,179.99,109.08,184.46,158.85,125.9,157.9,390.48,47.94,218.85,159.82,614.61,
2024-10-22,189.7,143.59,165.14,166.82,179.38,107.82,183.0,158.95,125.53,154.09,388.46,48.53,217.97,159.88,576.98,
2024-10-23,184.71,139.56,162.78,164.48,173.51,105.05,182.7,159.4,127.21,152.91,385.73,47.92,213.65,157.06,571.1,
2024-10-24,186.38,140.41,162.72,164.53,171.35,106.85,183.75,159.0,125.17,153.44,387.06,46.84,260.48,155.2,564.21,
2024-10-25,187.83,141.54,165.27,166.99,173.0,107.91,186.52,161.63,125.16,156.23,385.97,46.6,269.19,155.01,562.29,
2024-10-28,188.39,140.52,166.72,168.34,172.02,106.39,185.34,166.185,125.43,159.92,390.61,46.73,262.51,150.69,555.17,
2024-10-29,190.83,141.25,169.68,171.14,179.24,108.18,190.12,172.24,122.79,166.25,387.51,46.57,259.52,152.98,546.8,
2024-10-30,192.73,139.335,174.46,176.14,176.64,104.08,185.3,171.65,121.86,148.6,379.24,45.97,257.55,154.29,545.94,
2024-10-31,186.4,132.76,171.11,172.69,169.77,99.65,181.58,169.39,120.99,144.07,376.2,45.02,249.85,149.31,546.05,
2024-11-01,197.93,135.4,171.29,172.65,168.92,99.73,183.38,163.53,118.75,141.86,379.63,45.59,248.98,154.59,545.35,
2024-11-04,195.78,136.05,169.24,170.68,168.55,101.73,181.82,159.11,118.0,140.71,376.52,46.27,242.84,155.07,543.1,
2024-11-05,199.5,139.91,169.74,171.41,173.9,105.49,186.48,165.18,118.98,141.66,383.37,46.99,251.44,151.0,546.75,
2024-11-06,207.09,145.61,176.51,178.33,179.55,111.83,187.52,168.55,121.59,145.1,416.88,46.87,288.53,147.16,551.82,
2024-11-07,210.05,148.88,180.75,182.28,183.81,113.41,194.09,246.53,120.08,149.82,408.21,48.58,296.91,150.98,551.84,
2024-11-08,208.18,147.63,178.35,179.86,183.64,111.9,192.03,290.01,123.55,147.95,393.37,46.36,321.22,151.68,564.56,
2024-11-11,206.84,145.26,180.35,181.97,178.91,108.65,188.56,286.43,124.56,147.35,396.54,44.9,350.0,148.96,570.58,
2024-11-12,208.91,148.29,181.62,183.32,176.22,104.1,186.61,289.03,123.37,143.63,393.01,43.6,328.49,145.17,565.96,
2024-11-13,214.1,146.27,178.88,180.49,173.58,99.92,182.79,283.96,123.75,139.3,387.07,43.12,330.24,139.97,557.73,
2024-11-14,211.48,146.76,175.58,177.35,170.38,99.18,186.0,284.49,118.92,138.84,387.36,43.27,311.18,138.14,538.99,
2024-11-15,202.61,141.98,172.49,173.89,164.84,96.34,168.88,291.09,118.53,134.9,384.07,42.7,320.72,140.19,534.83,
2024-11-18,201.7,140.15,175.3,176.8,165.67,97.51,170.73,298.0,119.39,138.93,384.46,43.55,338.74,143.87,530.96,
2024-11-19,204.61,147.01,178.12,179.58,165.35,97.73,169.31,321.19,118.96,139.39,382.33,44.12,346.0,145.6,533.26,
2024-11-20,202.88,145.89,175.98,177.33,163.25,98.37,170.49,325.22,119.15,137.6,381.5,43.7,342.03,146.08,534.73,
2024-11-21,198.38,146.67,167.63,169.24,163.94,102.76,175.75,318.24,120.53,137.49,389.59,43.76,339.64,143.41,542.01,
2024-11-22,197.12,141.95,164.76,166.57,164.23,102.64,174.88,333.31,120.77,138.35,397.49,43.72,352.56,149.29,542.22,
2024-11-25,201.45,136.02,167.65,169.43,164.82,104.48,174.55,319.59,118.65,141.13,405.65,44.38,338.59,153.1,521.89,
2024-11-26,207.86,136.92,169.12,170.62,164.74,101.8,173.2,329.77,120.61,137.72,407.83,43.48,338.23,150.76,521.45,
2024-11-27,205.74,135.34,169.23,170.82,159.67,98.2,171.32,328.56,120.34,136.24,403.7,43.76,332.89,152.4,525.75,
2024-11-29,207.89,138.25,168.95,170.49,162.08,97.95,174.71,336.75,121.83,137.175,406.11,44.2,345.16,155.44,529.41,
2024-12-02,210.71,138.63,171.49,172.98,166.51,98.55,183.265,340.59,118.68,142.06,402.51,43.64,357.09,156.54,520.34,
2024-12-03,213.44,140.26,171.34,173.02,168.15,99.84,183.16,366.55,118.1,141.98,399.26,43.83,351.42,155.0,517.0,
2024-12-04,218.16,145.14,174.37,176.09,170.56,103.2,181.16,373.7,119.23,143.99,399.51,43.04,357.93,158.28,517.5,
