Date,AMD.O,ALB.N,AME.N,APH.O,ADI.O,AAPL.O,AMAT.O,APTV.N,AXON.N,BA.N,AVGO.O,CAT.N,COHR.O,GLW.O,CMI.N,DELL.O,DOV.N,DD.N,ETN.N,ECL.N,EMR.N,FSLR.O,F.N,FTV.N,FCX.N,GE.N,GEV.N,GNRC.N,GD.N,GM.N,HPE.O,HWM.N,HPQ.O,HUBB.N,HII.N,IEX.N,ITW.N,IR.N,INTC.O,IFF.N,JBL.N,KEYS.O,KLAC.O,LHX.N,LRCX.O,LMT.N,LYB.N,MCHP.O,MU.O,MPWR.O,NTAP.O,NDSN.N,NOC.N,NUE.N,NVDA.O,NXPI.O,ON.O,OTIS.N,PCAR.N,PH.N,PNR.N,PPG.N,QCOM.O,Q.N,RTX.N,ROK.N,ROP.N,SNDK.O,STX.O,SHW.N,SWKS.O,SNA.N,SWK.N,STLD.N,SMCI.O,TEL.N,TDY.N,TER.O,TSLA.O,TXN.O,TXT.N,TDG.N,TRMB.N,VRT.N,GWW.N,WAB.N,WDC.O,XYL.N,ZBRA.N,ABT.N,A.N,ALGN.O,ANET.O,BAX.N,BDX.N,TECH.N,BSX.N,BR.N,CRL.N,CIEN.O,CSCO.O,COO.N,DHR.N,DXCM.O,EW.N,FFIV.O,GEHC.N,HOLX.O,IDXX.O,PODD.O,ISRG.O,IQV.N,LITE.O,MDT.N,MTD.N,MSI.N,RMD.N,RVTY.N,STE.N,SYK.N,TMO.N,WAT.N,WST.N,ZBH.N,ACN.N,ADBE.O,AFL.N,ABNB.O,ALL.N,GOOGL.O,GOOG.O,MO.N,AMZN.O,AXP.N,AIG.N,APP.O,ACGL.N,AIZ.N,ADSK.O,BAC.N,BKNG.N,BF.B.N,CDNS.O,COF.N,CCL.N,SCHW.N,CMG.N,CB.N,CINF.N,C.N,CFG.N,CTSH.N,STZ.N,DRI.N,DDOG.O,DPZ.N,EBAY.O,EPAM.N,EXPE.N,FICO.N,FITB.N,IT.N,GL.N,GS.N
2021-11-30,158.37,266.49,136.5,,180.25,165.3,147.19,160.35,168.77,197.85,55.368,193.35,,,209.75,,163.85,30.933696,162.06,221.47,87.84,103.6,18.003588,55.650112,37.08,59.116584,,421.24,188.97,57.87,,28.13,,195.7,177.51,224.59,232.15,58.34,49.2,142.17,58.46,,408.13,209.08,67.985,333.32,83.198782,83.43,84.0,553.46,88.88,254.15,348.8,106.26,32.676,223.36,61.43,80.4,54.901969,302.06,73.69,154.17,180.56,,80.92,336.2,,,102.67,331.24,151.66,205.91,174.76,59.7,4.14,153.93,415.29,152.87,381.586285,192.37,70.8,480.441164,85.88,25.64,481.41,88.77,43.705292,121.11,587.64,125.77,150.9,611.53,,74.57,181.687532,117.51,38.07,168.57,365.87,,54.84,,285.09848,140.6475,107.31,227.58,,74.73,608.07,288.44,324.34,259.13,86.77,106.7,1514.13,253.18,254.85,182.16,218.53,236.63,632.83,328.07,442.66,116.026711,357.4,669.85,54.14,172.54,108.72,141.8975,142.452,42.64,175.3535,152.3,52.6,91.11,38.400572,152.1,254.19,44.47,2101.17,,177.46,140.53,17.62,77.39,32.8682,179.47,113.91,63.7,47.27,77.97,225.33,137.95,178.29,,67.46,608.55,161.02,353.13,42.17,312.25,86.54,380.99
2021-12-31,143.9,233.77,147.04,,175.77,177.57,157.36,164.95,157.02,201.32,66.541,206.74,,,218.14,,181.6,33.786154,172.82,234.59,92.97,87.16,19.485906,57.473224,41.73,58.792964,,351.92,208.47,58.63,,31.83,,208.27,186.74,236.32,246.8,61.87,51.5,150.65,70.35,,430.11,213.24,71.915,355.41,88.068675,87.06,93.15,493.33,91.99,256.12,387.07,114.15,29.411,227.78,67.92,87.07,58.134208,318.12,73.03,172.44,182.87,,86.06,348.85,,,112.98,352.16,155.14,215.38,188.62,62.05,4.395,161.34,436.89,163.53,352.259648,188.47,77.2,528.838516,87.21,24.97,518.24,92.11,49.274241,119.92,596.66,140.74,159.65,657.18,,85.84,192.674287,129.465,42.48,182.82,376.78,,63.37,,291.631174,134.2375,129.55,244.71,,76.56,658.46,266.07,359.3,282.14,105.77,103.45,1697.21,271.7,260.48,201.06,243.41,267.42,667.24,372.6,469.01,123.244426,414.55,567.06,58.39,166.49,117.65,144.852,144.6795,47.39,166.717,163.6,56.86,94.26,42.32812,155.86,281.19,44.49,2399.01,,186.35,145.09,20.12,84.1,34.965,193.31,113.9,60.39,47.25,88.74,250.97,150.64,178.11,,66.5,668.45,180.75,433.67,43.55,334.32,93.72,382.55
2022-01-31,114.25,220.74,136.77,,163.97,174.78,138.18,136.58,139.6,200.24,58.588,201.56,,,220.88,,169.91,32.037873,158.43,189.45,91.95,78.38,19.044963,53.14145,37.22,58.799188,,282.38,212.1,52.73,,31.09,,187.29,187.2,215.44,233.92,56.21,48.82,131.92,61.49,,389.27,209.29,58.992,389.13,92.365639,77.48,82.27,402.93,86.51,233.51,369.9,101.4,24.486,205.44,59.0,85.43,61.208455,310.01,63.7,156.2,175.76,,90.19,289.22,,,107.15,286.51,146.52,208.25,174.65,55.43,4.052,143.01,421.43,117.43,312.239688,179.49,68.06,512.140889,72.19,20.86,495.11,88.9,39.095986,105.02,507.58,127.46,139.32,494.96,,85.44,194.712277,94.1,42.9,159.22,329.76,,55.67,,253.321398,107.62,109.2,207.62,,70.24,507.3,248.0,284.18,244.9,101.48,103.49,1472.68,231.94,228.6,172.17,224.4,248.05,581.3,320.12,393.22,119.344531,353.58,534.3,62.82,153.97,120.67,135.3035,135.6985,50.88,149.5735,179.82,57.75,64.42,44.068413,152.51,249.79,46.14,2455.65,,152.14,146.73,19.81,87.7,29.7116,197.28,117.865,65.12,51.47,85.44,237.75,139.87,146.11,,60.07,476.14,183.11,494.99,44.65,293.89,102.3,354.68
2022-02-28,123.34,195.89,129.79,,160.29,165.12,134.2,129.44,140.75,205.34,58.744,187.58,,,204.12,,156.86,32.359925,154.29,176.26,92.92,75.29,16.474362,48.779542,46.95,59.440203,,315.47,234.45,46.72,,35.92,,178.25,204.4,191.9,216.34,50.52,47.7,133.0,57.81,,348.5,252.31,56.135,433.8,92.84308,70.33,88.86,458.7,78.38,226.68,442.14,131.62,24.385,190.12,62.61,78.33,60.504077,296.39,57.91,133.45,171.99,,102.7,266.58,,,103.16,263.13,138.17,210.18,162.7,70.53,3.929,142.43,429.38,117.92,290.143043,169.99,73.13,554.030405,69.79,13.02,477.06,92.82,38.491487,88.95,413.26,120.62,130.36,511.46,,84.97,207.844285,104.6275,44.17,146.21,291.16,,55.77,,243.23428,103.4775,112.37,200.85,,71.17,532.35,264.69,290.33,230.12,98.86,104.99,1408.74,220.43,246.75,179.61,240.0,263.35,544.0,316.73,387.08,123.389944,316.02,467.68,61.09,151.49,122.36,135.057,134.891,51.29,153.563,194.54,61.24,58.08,44.819687,169.71,220.23,44.2,2169.74,,151.43,153.27,20.33,84.46,30.467,203.64,122.8,59.23,52.42,86.2,215.62,145.22,161.11,,54.59,207.75,196.0,471.19,47.85,280.42,100.96,341.29
2022-03-31,109.34,221.15,133.18,,165.18,174.61,131.8,119.71,137.88,191.5,62.968,222.82,,,205.11,,156.9,30.774761,151.76,176.56,98.05,83.74,15.864548,45.901737,49.74,56.944599,,297.26,241.18,43.74,,35.94,,183.77,199.44,191.73,209.4,50.35,49.56,131.33,61.73,,366.06,248.47,53.761,441.4,98.180864,75.14,77.89,485.68,83.0,227.43,447.22,148.65,27.286,185.08,62.61,76.95,57.969633,283.76,54.21,131.07,152.82,,99.07,280.03,,,89.9,249.62,133.28,205.48,139.79,83.54,3.807,130.98,472.63,118.23,359.199641,183.48,74.38,541.52173,72.22,14.0,515.79,96.17,37.516732,85.26,413.73,118.36,132.33,436.0,,77.54,203.798952,108.2325,44.29,155.71,283.97,,55.76,,260.004779,127.9,117.72,208.95,,76.82,547.06,266.39,301.68,231.21,97.6,110.95,1373.19,242.2,242.51,174.46,241.77,267.35,590.65,310.39,410.71,127.9,337.23,455.62,64.39,171.76,138.51,139.0675,139.6495,52.25,162.9975,187.0,62.77,55.07,46.10351,181.83,214.35,41.22,2358.33,,164.46,131.29,20.22,84.31,31.6406,213.9,136.22,53.4,45.33,89.83,230.32,132.95,151.47,,57.26,296.61,195.94,466.46,43.07,297.46,100.6,330.1
2022-04-30,85.52,192.83,126.26,,154.38,157.65,110.35,106.4,112.17,148.84,55.439,210.54,,,189.19,,133.3,27.575157,145.02,169.34,90.18,73.03,13.284565,43.31774,40.55,46.395845,,219.38,236.53,37.91,,34.12,,195.36,212.74,189.82,197.11,43.96,43.59,121.3,57.73,,319.26,232.26,46.576,432.12,101.246032,65.2,68.19,392.24,73.25,215.73,439.4,154.78,18.547,170.9,52.11,72.84,54.645234,270.82,50.75,127.99,139.69,,94.91,252.67,,,82.04,274.96,113.3,212.49,120.15,85.91,4.21,124.78,431.55,105.46,290.253043,170.25,69.25,494.371091,66.6,12.53,500.03,89.91,40.100966,80.5,369.27,113.5,119.27,289.91,,71.06,194.255497,94.8925,42.11,144.13,241.51,,48.98,,222.599121,102.145,105.78,167.41,,71.99,430.48,238.99,239.3,217.99,81.21,104.36,1277.53,213.69,199.97,146.61,224.05,241.26,552.92,303.02,315.06,120.75,300.36,395.95,57.28,153.21,126.54,114.1095,114.9665,55.57,124.2815,174.71,58.51,38.15,43.364688,181.88,189.28,35.68,2210.31,,150.85,124.62,17.3,66.33,29.1122,206.45,122.62,48.21,39.4,80.99,246.09,131.73,120.78,,51.92,264.99,174.59,373.51,37.55,290.55,98.08,305.49
2022-05-31,101.86,260.42,121.47,,168.4,148.84,117.29,106.24,101.06,131.4,58.013,215.85,,,209.12,,133.91,28.378195,138.6,163.91,88.66,70.61,12.834241,46.534553,39.08,48.723417,,247.08,224.91,38.68,,35.77,,189.86,210.46,191.55,208.07,47.15,44.42,132.17,61.52,,364.85,240.9,52.003,440.11,109.095154,72.65,73.84,450.39,71.95,218.21,467.97,132.46,18.672,189.76,60.68,74.4,57.166511,272.17,50.17,126.49,143.22,,95.12,213.2,,,84.67,268.04,108.87,221.88,118.69,85.4,5.006,129.39,405.15,109.26,252.753081,176.76,65.29,503.147941,67.99,10.99,487.07,94.46,45.858821,84.25,338.11,117.46,127.56,277.64,,76.05,201.021709,92.155,41.01,146.22,234.08,,45.05,,233.84741,74.485,100.85,163.04,,75.27,391.62,213.48,227.64,215.25,86.08,100.15,1286.12,219.74,203.46,149.67,228.2,234.5,567.57,327.95,310.38,120.21,298.46,416.48,60.57,120.87,136.69,113.762,114.039,54.09,120.2095,168.82,58.68,38.11,45.124001,176.69,207.75,37.2,2243.43,,153.73,127.86,13.88,70.1,28.051,211.29,127.7,53.41,41.38,74.76,245.47,125.0,95.39,,48.67,338.52,129.26,409.55,39.425,262.4,97.57,326.85
2022-06-30,76.47,208.98,109.89,,146.09,136.72,90.98,89.07,92.94,136.72,48.581,178.76,,,193.53,,121.32,23.246279,125.99,153.76,79.54,68.13,10.441894,40.967282,29.26,39.624728,,210.58,221.25,31.76,,31.45,,178.58,217.82,181.63,182.25,42.08,37.41,119.12,51.21,,319.08,241.7,42.615,429.96,87.46,58.08,55.28,384.04,65.24,202.24,478.57,104.41,15.159,148.03,50.31,70.67,54.098847,246.05,45.77,114.34,127.74,,96.11,199.31,,,71.44,223.91,92.64,197.03,104.86,66.16,4.035,113.15,375.11,89.55,224.473109,153.65,61.07,446.048542,58.02,8.22,454.43,82.08,33.874624,78.18,292.78,108.65,118.77,236.67,,64.23,193.736833,86.49,37.27,142.55,213.97,,42.64,,224.717593,74.53,95.09,153.04,,69.3,350.73,217.94,200.71,216.99,79.42,89.75,1148.77,209.6,209.63,142.22,206.15,198.93,543.28,330.98,302.37,105.06,277.65,366.06,55.33,89.08,126.73,108.963,109.3725,41.77,106.21,138.62,51.13,34.44,43.217286,172.85,171.96,31.13,1749.7,,150.03,104.19,8.65,63.18,26.1452,196.58,118.9,45.99,35.69,67.44,233.06,113.12,95.24,,41.67,294.78,94.79,400.9,33.59,241.83,97.47,297.02
2022-07-31,94.47,244.31,123.5,,171.96,162.51,105.98,104.89,110.2,159.31,53.548,198.25,,,221.31,,133.68,25.609386,148.39,165.17,90.07,99.17,13.781798,48.553536,31.55,45.997544,,268.3,226.67,36.26,,37.13,,219.02,216.84,208.75,207.76,49.8,36.31,124.05,59.34,,383.54,239.97,50.051,413.81,89.12,68.86,61.86,464.72,71.33,229.29,478.9,135.8,18.163,183.88,66.78,78.17,60.280256,289.09,48.89,129.29,145.06,,93.21,255.28,,,79.98,241.94,108.88,224.05,97.33,77.91,5.401,133.73,391.4,100.89,297.149703,178.89,65.64,517.252407,69.445,11.42,543.53,93.47,37.101138,92.03,357.675,108.84,134.1,280.97,,58.66,191.992235,96.0675,41.05,160.55,250.54,,45.37,,258.356093,82.08,100.54,167.36,,71.38,399.18,247.8,230.17,240.27,90.46,92.52,1349.73,238.59,240.52,153.17,225.65,214.75,598.41,364.03,343.56,110.39,306.26,410.12,57.3,110.98,116.97,116.32,116.64,43.86,134.95,154.02,51.77,35.54,42.233022,175.78,216.32,33.81,1911.79,,186.08,109.83,9.06,69.05,31.2844,188.64,97.295,51.9,37.97,67.965,246.31,124.49,102.01,,48.63,349.25,106.05,462.03,34.13,265.48,100.73,333.39
2022-08-31,84.87,267.96,120.16,,151.53,157.22,94.07,93.43,116.725,160.25,49.911,184.71,,,215.37,,124.96,23.271374,136.64,163.83,81.74,127.55,14.297795,47.709782,29.6,45.705042,,220.41,228.93,38.21,,35.43,,206.3,230.26,201.21,194.83,47.37,31.92,110.48,60.3,,344.13,228.19,43.791,420.11,83.0,65.25,56.53,453.18,72.13,227.155,477.99,132.94,15.094,164.58,68.77,72.22,57.6734,265.0,44.5,126.98,132.27,,89.75,236.94,,,66.96,232.1,98.55,217.86,88.1,80.71,6.508,126.21,368.36,84.64,275.61,165.21,62.38,513.204083,63.53,11.53,554.94,87.65,31.93267,91.1,303.03,102.65,128.25,243.7,,57.46,198.365519,83.3825,40.31,171.17,205.25,,44.72,,239.245525,82.21,90.1,157.06,,67.56,347.62,255.47,205.74,212.66,83.55,87.92,1212.46,243.41,219.92,135.06,201.38,205.2,545.32,298.6,296.69,106.32,288.46,373.44,59.42,113.12,120.5,108.22,109.15,45.12,126.77,152.0,51.75,24.63,43.497825,158.49,201.74,33.61,1879.81,,173.77,105.82,9.46,70.95,31.936,189.05,97.04,48.81,36.68,63.17,246.05,123.71,104.95,,44.13,426.5,102.76,449.4,34.16,285.32,97.19,332.67
2022-09-30,63.36,264.44,113.41,,139.34,138.2,81.93,78.21,115.5,121.08,44.401,164.08,,,203.51,,116.58,21.07975,133.36,144.42,73.22,132.27,10.507566,43.920422,27.33,38.5294,,178.14,212.17,32.09,,30.93,,223.0,221.5,199.85,180.65,43.26,25.77,90.83,57.71,,302.63,207.83,36.6,386.29,75.28,61.03,50.1,363.4,61.85,212.53,470.32,106.99,12.139,147.51,62.33,63.8,55.059961,242.31,40.63,110.69,112.98,,81.86,215.11,,,53.23,204.75,85.27,201.35,75.21,70.9,5.507,110.36,337.47,75.15,265.25,154.78,58.26,448.608016,54.21,9.72,489.19,81.35,24.595561,87.36,263.57,96.76,121.55,207.11,,53.86,175.11207,71.095,38.73,144.32,196.8,,40.0,,228.945673,80.54,82.63,144.73,,64.52,325.8,229.4,187.44,181.14,68.57,80.75,1084.12,223.97,218.3,120.33,166.28,202.54,507.19,269.53,246.08,104.55,257.3,275.2,56.2,105.04,124.53,95.65,96.15,40.38,113.0,134.91,47.48,19.49,43.326649,145.27,186.8,30.2,1647.96,,163.43,92.17,7.03,71.87,30.0552,181.88,89.525,41.67,34.36,57.51,229.68,126.32,88.78,,36.81,362.19,93.65,412.01,31.98,276.69,99.7,293.05
2022-10-31,60.06,279.87,129.66,,142.62,153.34,88.29,91.07,145.5,142.51,47.012,216.46,,,244.51,,130.69,23.923843,150.07,157.07,86.6,145.57,12.543407,48.139193,31.69,48.424691,,115.91,249.8,39.25,,35.55,,237.48,257.07,222.31,213.53,50.5,28.43,97.61,64.25,,316.45,246.47,40.478,486.68,76.45,61.74,54.1,339.45,69.27,225.68,549.01,131.38,13.497,146.08,61.43,70.64,63.736315,290.62,42.95,114.18,117.66,,94.82,255.3,,,49.66,225.03,86.01,222.05,78.49,94.0,6.959,122.23,397.98,81.35,227.54,160.63,68.44,492.15074,60.14,14.31,584.35,93.28,25.970797,102.43,283.28,98.94,138.35,194.3,,54.35,185.438204,73.98625,43.11,150.06,212.25,,45.43,,223.077771,120.78,72.43,142.91,,67.8,359.68,258.81,246.47,209.67,74.45,87.34,1264.93,249.71,223.69,133.58,172.58,229.24,513.97,299.17,230.1,113.35,283.9,318.5,65.11,106.91,126.25,94.51,94.66,46.27,102.44,148.45,57.0,16.96,54.319978,135.86,214.3,36.04,1868.65,,151.39,106.02,9.06,79.67,29.9666,214.89,103.32,45.86,40.9,62.28,247.08,143.14,80.51,,39.84,350.0,93.4,478.84,35.69,301.92,115.52,344.51
2022-11-30,77.63,277.99,142.42,,171.91,148.03,109.6,106.67,184.105,178.88,55.103,236.41,,,251.16,,141.95,29.490737,163.45,149.83,95.77,172.53,13.04064,50.888928,39.8,53.503029,,105.52,252.39,40.56,,37.67,,254.06,231.96,237.49,227.47,53.97,30.07,105.82,72.19,,393.15,227.08,47.238,485.19,85.01,79.19,57.65,381.96,67.61,236.56,533.29,149.95,16.923,175.84,75.2,78.09,69.674154,298.94,45.77,135.22,126.49,,98.72,264.22,,,52.97,249.18,95.62,240.6,81.72,103.79,9.023,126.12,420.1,93.45,194.7,180.46,71.38,537.232076,59.8,13.85,603.06,101.09,27.769182,112.35,270.04,107.58,154.98,196.66,,56.53,195.945086,84.97,45.27,149.11,228.57,,49.72,,242.34789,116.28,77.25,154.61,,76.16,425.87,299.37,270.39,218.02,54.94,79.04,1469.56,272.2,230.2,139.73,185.74,233.89,560.22,346.6,234.66,120.1,300.93,344.93,71.93,102.14,133.9,100.99,101.45,46.58,96.54,157.59,63.11,14.41,57.001741,128.22,201.95,37.85,2079.75,,172.04,103.24,9.93,82.54,32.5392,219.59,111.005,48.41,42.38,62.18,257.35,146.99,75.78,,45.44,368.58,106.75,619.72,36.345,350.37,119.96,386.15
2022-12-31,64.77,216.86,139.72,,164.03,129.93,97.38,93.13,166.08,190.49,55.913,239.56,,,242.29,,135.41,28.704429,156.95,145.56,96.06,149.79,10.910981,48.402866,38.0,52.146316,,100.66,248.11,33.64,,39.41,,234.68,230.68,228.33,220.3,52.25,26.43,104.84,68.2,,377.03,208.21,42.03,486.49,83.03,70.25,49.98,353.61,60.06,237.9,545.61,131.81,14.614,158.03,62.37,78.31,65.079241,291.0,44.98,125.74,109.94,,100.92,257.57,,,52.61,237.33,91.13,228.49,75.12,97.71,8.21,114.8,399.91,87.35,123.18,165.22,70.8,538.215079,50.54,13.66,556.25,99.81,23.839937,110.57,255.96,109.79,149.65,210.9,,50.97,199.842927,83.04,46.27,134.13,217.9,,47.64,,235.265634,113.24,74.61,143.51,58.35,74.81,407.96,294.39,265.35,204.89,52.17,77.72,1445.45,257.71,208.13,140.22,184.69,244.49,550.69,342.58,235.35,127.5,266.84,336.53,71.94,85.5,135.6,88.23,88.73,45.71,84.0,147.75,63.24,10.53,59.66924,125.06,186.87,33.12,2013.62,,160.64,92.96,8.06,83.26,27.7498,220.6,102.58,45.23,39.37,57.21,231.75,138.33,73.5,,41.47,327.74,87.6,598.58,32.815,336.14,120.55,343.38
2023-01-31,75.15,281.45,144.92,,171.47,144.29,111.49,113.09,195.41,213.0,58.501,252.29,,,249.54,,151.83,30.929514,162.21,154.83,90.22,177.6,12.674751,51.250537,44.62,64.185295,,120.6,233.06,39.32,,40.69,,228.91,220.54,239.68,236.04,56.0,28.26,112.46,78.63,,392.48,214.82,50.01,463.26,96.69,77.62,60.3,426.56,66.23,244.44,448.04,169.02,19.537,184.31,73.45,82.23,71.918947,326.0,55.38,130.34,133.21,,99.85,282.03,,,67.78,236.59,109.67,248.73,89.31,120.49,7.233,127.15,424.26,101.7,173.22,177.21,72.85,613.521596,58.1,14.22,589.48,103.81,33.209675,104.01,314.67,110.55,152.08,269.73,,45.69,198.208348,79.63,46.25,150.36,243.25,,48.67,,234.343788,107.09,76.7,147.66,69.49,81.37,480.5,287.32,245.69,229.41,60.18,83.69,1532.92,257.01,228.37,137.53,206.51,253.81,570.33,328.58,265.6,127.34,279.05,370.34,73.5,111.11,128.47,98.84,99.87,45.04,103.13,174.93,63.22,12.7,61.195563,132.59,215.16,35.48,2410.2,,182.83,119.0,10.82,77.42,32.9276,227.49,113.14,52.22,43.32,66.73,231.52,147.97,74.81,,49.5,332.65,114.31,665.95,36.29,338.14,120.85,365.81
2023-02-28,78.58,254.31,141.56,,183.47,147.41,116.15,116.28,200.28,201.55,59.429,239.55,,,243.08,,149.9,30.544724,174.93,159.37,82.71,169.14,11.897025,50.218444,40.97,67.558851,,120.01,227.91,38.74,,42.18,,251.54,215.2,224.98,233.16,58.07,24.93,93.2,83.03,,379.38,211.19,48.601,474.26,95.99,81.03,57.82,484.29,64.55,219.91,464.11,167.44,23.216,178.48,77.41,84.62,71.387336,351.85,55.94,132.06,123.53,,98.09,294.93,,,64.56,221.35,111.57,248.68,85.61,126.11,9.797,127.32,430.07,101.14,205.71,171.45,72.53,635.848568,52.05,16.25,668.43,104.33,29.076412,102.65,300.29,101.72,141.97,309.5,,39.95,184.32229,72.77,46.72,140.78,219.34,,48.42,,219.408117,111.01,80.44,142.98,75.96,79.64,473.24,276.36,229.39,208.47,53.81,82.8,1433.71,262.81,213.0,124.57,188.03,262.88,541.76,310.89,317.03,123.87,265.55,323.95,68.15,123.28,128.78,90.06,90.3,46.43,94.23,173.99,61.11,13.5,66.649433,127.39,198.69,34.3,2531.07,,192.94,109.08,10.62,77.92,29.8216,211.02,120.7,50.69,41.76,62.655,223.7,142.99,76.52,,45.9,307.65,109.03,677.39,36.32,327.81,121.69,351.65
2023-03-31,98.01,221.04,145.33,,197.22,164.9,122.83,112.19,224.85,212.43,64.154,228.84,,,238.88,,151.94,30.017731,171.34,165.53,87.14,217.5,12.419429,51.356006,40.91,76.243964,,108.01,228.21,36.68,,42.37,,243.31,207.02,231.03,243.45,58.18,32.67,91.96,88.16,,399.17,196.24,53.012,472.73,93.89,83.78,60.34,500.54,63.85,221.6,461.72,154.47,27.777,186.475,82.32,84.4,72.300723,336.11,55.27,133.58,127.58,,97.93,293.45,,,66.12,224.77,117.98,246.89,80.58,113.32,10.655,131.15,447.36,107.51,207.46,186.01,70.63,630.018937,52.46,14.31,688.81,101.06,28.464356,104.7,318.42,101.26,138.34,334.14,,40.56,194.530547,74.12,50.03,146.57,201.82,,52.275,,223.405736,116.18,82.73,145.69,82.13,80.7,500.08,318.96,255.47,198.89,54.01,80.62,1530.21,286.13,218.99,133.26,191.28,285.47,576.37,309.63,346.47,129.2,285.81,385.37,64.52,124.4,110.81,103.73,104.0,44.62,103.29,164.95,50.36,15.75,64.619091,120.07,208.16,28.6,2651.77,,210.09,96.16,10.15,52.38,34.1658,194.18,112.15,46.89,30.37,60.98,225.89,155.16,72.66,,44.37,299.0,97.03,702.69,26.65,325.77,110.02,327.11
2023-04-30,89.37,185.46,137.93,,179.88,169.68,113.03,102.86,211.27,206.78,62.65,218.8,,,235.04,,146.16,29.16032,167.12,167.84,83.26,182.58,11.709748,47.528978,37.91,78.931643,,102.22,218.34,33.04,,44.29,,269.32,201.66,206.32,241.94,57.02,31.06,96.96,78.15,,386.54,195.15,52.408,464.45,94.61,72.99,64.36,461.97,62.89,215.5,461.27,148.18,27.749,163.74,71.96,85.3,73.702895,324.88,58.08,140.26,116.8,,99.9,283.41,,,58.77,237.54,105.9,259.41,86.34,103.9,10.543,122.37,414.4,91.38,164.31,167.2,66.94,653.910165,47.13,14.92,695.57,97.67,26.023691,103.84,288.07,110.47,135.43,325.3,,47.68,207.709335,79.81,52.12,145.41,190.12,,47.25,,209.994655,121.34,87.98,134.36,81.38,86.01,492.16,318.04,301.22,188.23,48.25,90.95,1491.5,291.4,240.96,130.49,188.55,299.65,554.9,300.36,361.24,138.44,280.29,377.56,69.85,119.67,115.76,107.34,108.22,47.51,105.45,161.34,53.04,17.0,71.390069,123.13,194.79,29.28,2683.06,,209.45,97.3,9.21,52.24,41.3524,201.56,106.41,47.07,30.94,59.67,229.47,151.93,67.38,,46.43,282.44,93.9,727.95,26.205,302.46,108.52,343.44
2023-05-31,118.21,193.53,145.07,,177.69,177.25,133.3,88.08,193.03,205.7,80.796,205.75,,,204.41,,133.33,28.10215,175.9,165.05,77.68,202.96,11.828028,49.050749,34.34,80.973322,,108.92,204.18,32.41,,42.75,,282.46,201.38,199.16,218.73,56.66,31.44,77.29,89.52,,442.99,175.92,61.67,444.01,85.54,75.26,68.2,489.91,66.35,218.085,435.49,132.06,37.834,179.1,83.6,79.51,67.886844,320.44,55.47,131.29,113.41,,92.14,278.6,,,60.1,227.78,103.51,248.86,74.97,91.89,22.395,122.48,388.65,100.19,203.93,173.88,61.87,661.304051,46.615,19.3,649.02,92.63,29.265318,100.2,262.34,102.0,115.67,282.66,,40.72,189.988305,81.83,51.48,146.72,193.38,,49.67,,203.532872,117.26,84.23,147.58,79.51,78.89,464.77,274.25,307.84,196.91,52.9,82.76,1321.87,281.92,210.79,115.32,199.97,275.58,508.46,251.22,334.63,127.34,305.92,417.79,64.21,109.77,108.45,122.87,123.37,44.42,120.58,158.56,52.83,25.01,66.235757,119.99,199.39,27.79,2508.39,,230.91,104.21,11.23,52.69,41.5298,185.8,96.5,44.32,25.78,62.54,242.97,158.52,94.91,,42.54,256.62,95.77,787.67,24.26,342.86,103.18,323.9
2023-06-30,113.91,223.09,161.88,,194.81,193.97,144.54,102.09,195.315,211.16,86.743,246.05,,,245.16,,147.65,29.879709,201.1,186.69,90.39,190.09,14.913172,56.328129,40.0,87.60878,,149.13,215.15,38.56,,49.56,,331.56,227.6,215.26,250.16,65.36,33.44,79.59,107.93,,485.02,195.77,64.286,460.38,91.83,89.59,63.11,540.23,76.4,248.85,455.8,163.98,42.302,204.68,94.58,89.01,82.649147,390.04,64.6,148.3,119.04,,97.96,329.45,,,61.87,265.52,110.69,288.19,93.71,109.11,24.925,140.16,411.11,111.33,261.77,180.02,67.63,764.322682,53.005,24.77,788.59,109.67,28.660818,112.62,296.87,109.02,120.25,353.64,,45.56,207.473579,81.65,54.09,165.63,210.25,,51.74,,212.7336,128.51,94.33,146.26,81.29,80.97,502.23,288.34,341.94,224.77,56.73,88.1,1311.64,293.28,218.5,118.79,224.98,305.09,521.75,266.54,382.47,145.6,308.58,488.99,69.8,128.16,109.04,119.7,120.97,45.3,130.36,174.2,57.54,25.73,71.285461,125.72,204.61,28.69,2700.86,,234.52,109.37,18.83,56.68,42.78,192.56,97.5,46.04,26.08,65.295,246.13,167.08,98.38,,44.69,224.75,109.38,809.21,26.22,350.31,109.62,322.54
