Date,re_return,rolling_mean,rolling_std,z_score,is_event,direction
2022-03-31,-0.032836473538124446,0.027940702478206163,0.05277430624825019,-1.1516432964639067,False,down
2022-04-30,-0.03634988822526284,0.022121521645284633,0.05546657915732299,-1.0541737161165412,False,down
2022-05-31,0.012178759658522198,0.025216878095523785,0.050455675217691204,-0.2584073720299763,False,up
2022-06-30,-0.04975869459230362,0.029795036766793136,0.046024958876170766,-1.7284910905218729,True,down
2022-07-31,-0.05512387597412007,0.026726451552982932,0.05017347483905988,-1.6313465987686147,True,down
2022-08-31,-0.0656233353029293,0.01335890510982133,0.04868696314981658,-1.6222461887735993,True,down
2022-09-30,-0.037226254448946824,0.008552278335972665,0.05358236541266741,-0.8543581910270983,False,down
2022-10-31,-0.017891447277439142,0.003039070208960947,0.054687005478557746,-0.38273292353897026,False,down
2022-11-30,-0.07548707396719061,-0.004618335885024361,0.050087852056693305,-1.4148887439204125,False,down
2022-12-31,0.10979404002111423,-0.017251035684744315,0.04689230382810178,2.7092948167268878,True,up
2023-01-31,-0.0038779841629261068,-0.011354208716680006,0.05779521604447714,0.12935715212138776,False,down
2023-02-28,-0.03496092054789881,-0.015551896148965003,0.054972024319772765,-0.3530709417945269,False,down
2023-03-31,-0.08383014170817327,-0.023930262363125444,0.048797545386500656,-1.2275182874591581,False,down
2023-04-30,-0.03515209011957847,-0.02817973471062951,0.05177326754793854,-0.13467095547896468,False,down
2023-05-31,0.011486647405741613,-0.02807991820182248,0.051757236059727166,0.7644644231369851,False,up
2023-06-30,0.042459098356323645,-0.02813759422288753,0.051708657955017855,1.365277989628435,False,up
2023-07-31,0.017363222618579987,-0.020452778143835258,0.05495401600554306,0.6881389843938038,False,up
2023-08-31,-0.014919613022671575,-0.014412186594443587,0.054780124597603945,-0.009262965938018008,False,down
2023-09-30,0.05770790212945172,-0.010186876404422111,0.0523735874926334,1.2963553154235148,False,up
2023-10-31,0.023773034808012426,-0.0022756966895555657,0.055021029986634815,0.4734322767839043,False,up
2023-11-30,-0.0600335480658285,0.0011963434842320651,0.055260108198558665,-1.1080306127894555,False,down
2023-12-31,-0.03060033933233124,0.0024841373093455743,0.053461394134843215,-0.6188479963359982,False,down
2024-01-31,-0.05600608375531224,-0.009215394303441548,0.04196962774803255,-1.1148702517158766,False,down
2024-02-29,-0.011793835902258954,-0.01355940260280706,0.044014854890662154,0.040112973334433824,False,down
2024-03-31,-0.008332949833049552,-0.011628812215670406,0.04349581804977625,0.07577423601618657,False,down
2024-04-30,0.05083177111703922,-0.005337379559410094,0.037091524755973285,1.5143392202393549,True,up
2024-05-31,0.009938912251050036,0.0018279422103080467,0.03906119649184139,0.20764776220913014,False,up
2024-06-30,0.001990942870293133,0.0016989642807504152,0.03902894661237807,0.007481077889253526,False,up
2024-07-31,0.03546957156262078,-0.0016733820097521274,0.036875798293968164,1.0072447320672226,False,up
2024-08-31,0.04433754780282182,-0.00016451959774872794,0.0380764257692287,1.168756428722748,False,up
2024-09-30,0.03966517489645527,0.004773577137709054,0.03979271269680746,0.8768338571083529,False,up
2024-10-31,-0.001271543321096602,0.0032700165349593513,0.037906958247638504,-0.11980807920242136,False,down
2024-11-30,-0.04271019639567286,0.0011829683575335988,0.03736100919158724,-1.1748388414274982,False,down
2024-12-31,-0.05115711323293006,0.002626580996713235,0.035043395053417706,-1.5347740750477854,True,down
2025-01-31,-0.0269742795106102,0.0009135165049966674,0.0372484012549784,-0.7486977984559687,False,down
2025-02-28,0.03467566172888681,0.003332833525388505,0.03401808141033702,0.921357904504697,False,up
2025-03-31,0.05378686365054937,0.007205291661317319,0.03477608119865503,1.3394715673436373,False,up
2025-04-30,-0.021782232919291246,0.012381942784950561,0.03681645797598346,-0.9279593307571354,False,down
2025-05-31,-0.0040083301341164775,0.006330775781923023,0.03587778433220679,-0.2881757084078987,False,down
